Founded Year,Log_Total Funding ($M),Log_Number of Employees,Log_Annual Revenue ($M),Log_Valuation ($B),Success Score,Acquired?,IPO?,Log_Customer Base (Millions),Log_Social Media Followers,StartupID,Startup Age,Log_Funding per Employee,Log_Revenue per Employee,Country_Encoded,Funding Stage_IPO,Funding Stage_Seed,Funding Stage_Series A,Funding Stage_Series B,Funding Stage_Series C,Industry_AI,Industry_E-commerce,Industry_EdTech,Industry_Energy,Industry_FinTech,Industry_FoodTech,Industry_Gaming,Industry_Healthcare,Industry_Logistics,Industry_Tech,Uses_Python,Uses_Java,Uses_Nodejs,Uses_AI
-0.295799577941593,0.377967033629759,0.5158941424238614,-1.2954126294279509,1.007007978095216,5,-1.0132882815207969,-0.9588460755226073,0.1443115944708302,0.8087032039424974,1,0.2957995779416027,-0.3199584808370931,-0.630530344816785,-0.14873486855638046,-0.5115373414307324,-0.5024987661875798,1.996257715177023,-0.49468169824045466,-0.49029277043847197,-0.3337035804021864,-0.3270005778369354,-0.339960887059131,-0.33702484493350027,-0.33184986654419446,-0.3202121678115206,-0.3406925719346234,3.090068479298001,-0.3366567787591393,-0.34215319878496625,-0.4928017774388404,1.9383946784880692,-0.5121596412316561,-0.4928017774388404
-1.050236371304179,-1.6168877202765632,-1.0577487600428677,0.16817846794592242,0.6138725911074862,1,-1.0132882815207969,1.0429202616853412,0.6064266941514787,0.7842283954893637,2,1.050236371304189,-0.3869992481465712,0.4464364980733449,0.02370469152599294,1.9548914986403014,-0.5024987661875798,-0.5009373250744444,-0.49468169824045466,-0.49029277043847197,-0.3337035804021864,-0.3270005778369354,-0.339960887059131,-0.33702484493350027,-0.33184986654419446,-0.3202121678115206,-0.3406925719346234,3.090068479298001,-0.3366567787591393,-0.34215319878496625,-0.4928017774388404,-0.5158908095950774,1.952516206851386,-0.4928017774388404
1.0621866501110615,0.7939486343840788,0.30822338231856633,0.02452008793896863,-0.2411833030632219,8,-1.0132882815207969,-0.9588460755226073,0.7759025046795284,0.6124229728663617,3,-1.0621866501110522,-0.13125549935903358,-0.39309956258687034,0.02370469152599294,-0.5115373414307324,1.9900546375206536,-0.5009373250744444,-0.49468169824045466,-0.49029277043847197,-0.3337035804021864,-0.3270005778369354,-0.339960887059131,-0.33702484493350027,-0.33184986654419446,-0.3202121678115206,-0.3406925719346234,3.090068479298001,-0.3366567787591393,-0.34215319878496625,-0.4928017774388404,-0.5158908095950774,-0.5121596412316561,-0.4928017774388404
0.45863721542099284,0.8070961657476807,-0.5857583341565902,0.9367961329508858,-0.14895398723049444,7,0.9868859812521931,1.0429202616853412,-0.4340496440809897,-1.172602766321902,4,-0.45863721542098335,0.41197854173591303,0.7094385383260583,-0.5510938420819158,-0.5115373414307324,1.9900546375206536,-0.5009373250744444,-0.49468169824045466,-0.49029277043847197,-0.3337035804021864,-0.3270005778369354,-0.339960887059131,-0.33702484493350027,-0.33184986654419446,-0.3202121678115206,-0.3406925719346234,-0.32361742359417855,-0.3366567787591393,2.9226674003082227,2.0292134602215506,-0.5158908095950774,-0.5121596412316561,2.0292134602215506
-0.7484616539591445,0.8455863225284653,0.7667838132543486,-0.2768292644520084,-1.615846449674065,6,0.9868859812521931,1.0429202616853412,-0.27043676806223355,-1.7437796328135717,5,0.7484616539591544,-0.27042969280628537,-0.5521755164074513,0.0811845448867854,-0.5115373414307324,-0.5024987661875798,-0.5009373250744444,-0.49468169824045466,2.039597685900393,-0.3337035804021864,-0.3270005778369354,-0.339960887059131,2.967140301473365,-0.33184986654419446,-0.3202121678115206,-0.3406925719346234,-0.32361742359417855,-0.3366567787591393,-0.34215319878496625,-0.4928017774388404,-0.5158908095950774,1.952516206851386,-0.4928017774388404
0.9112992914385444,0.9623745863194443,-2.350701357092738,0.1657804806677023,0.6530383726399457,9,-1.0132882815207969,-0.9588460755226073,0.9785951562482598,0.35186515888094433,6,-0.9112992914385349,3.2566166206764717,2.061860736375615,0.02370469152599294,-0.5115373414307324,-0.5024987661875798,-0.5009373250744444,2.0215019143763038,-0.49029277043847197,-0.3337035804021864,-0.3270005778369354,-0.339960887059131,-0.33702484493350027,3.0134108849093786,-0.3202121678115206,-0.3406925719346234,-0.32361742359417855,-0.3366567787591393,-0.34215319878496625,-0.4928017774388404,-0.5158908095950774,1.952516206851386,-0.4928017774388404
0.45863721542099284,-0.13050017961462798,0.3627983123723711,0.41617541044836487,-0.18762322928923184,7,0.9868859812521931,-0.9588460755226073,0.9785951562482598,0.3009342697847096,7,-0.45863721542098335,-0.3869660257334242,-0.28435165009317626,-0.5510938420819158,-0.5115373414307324,-0.5024987661875798,-0.5009373250744444,-0.49468169824045466,2.039597685900393,-0.3337035804021864,-0.3270005778369354,-0.339960887059131,-0.33702484493350027,-0.33184986654419446,-0.3202121678115206,2.935197542821371,-0.32361742359417855,-0.3366567787591393,-0.34215319878496625,-0.4928017774388404,-0.5158908095950774,1.952516206851386,-0.4928017774388404
1.0621866501110615,0.3461341779679944,-0.8877912003919493,-1.6574601151498463,-3.463923201929906,9,-1.0132882815207969,1.0429202616853412,0.5694139833478943,0.8545330173659486,8,-1.0621866501110522,0.3056990424628335,-0.49874459706244634,-1.183372229050613,-0.5115373414307324,-0.5024987661875798,-0.5009373250744444,2.0215019143763038,-0.49029277043847197,-0.3337035804021864,-0.3270005778369354,2.941514856754875,-0.33702484493350027,-0.33184986654419446,-0.3202121678115206,-0.3406925719346234,-0.32361742359417855,-0.3366567787591393,-0.34215319878496625,-0.4928017774388404,-0.5158908095950774,1.952516206851386,-0.4928017774388404
-0.7484616539591445,-0.0931423249257443,0.8799830858044739,-0.12630640816792155,-2.3491721154411467,9,0.9868859812521931,1.0429202616853412,1.0049142472001036,0.17487907556041227,9,0.7484616539591544,-0.454204010087366,-0.547293687633487,-0.14873486855638046,-0.5115373414307324,-0.5024987661875798,-0.5009373250744444,2.0215019143763038,-0.49029277043847197,2.9966714735118494,-0.3270005778369354,-0.339960887059131,-0.33702484493350027,-0.33184986654419446,-0.3202121678115206,-0.3406925719346234,-0.32361742359417855,-0.3366567787591393,-0.34215319878496625,-0.4928017774388404,-0.5158908095950774,-0.5121596412316561,-0.4928017774388404
-1.050236371304179,-0.5345781383173328,-0.7322415278693793,0.9571077544573218,-0.6255601076603884,8,-1.0132882815207969,-0.9588460755226073,0.5880649255349452,0.5234507349479911,10,1.050236371304189,-0.21196910479488634,0.8908560141790708,0.02370469152599294,-0.5115373414307324,-0.5024987661875798,1.996257715177023,-0.49468169824045466,-0.49029277043847197,-0.3337035804021864,3.0580985716137414,-0.339960887059131,-0.33702484493350027,-0.33184986654419446,-0.3202121678115206,-0.3406925719346234,-0.32361742359417855,-0.3366567787591393,-0.34215319878496625,-0.4928017774388404,1.9383946784880692,-0.5121596412316561,-0.4928017774388404
